"","word","freq","start","all","real"
"374","<>","0.275","37","0","0"
"375","a","0.0598290598290598","37","1","0"
"376","na","0.0447354064375341","38","1","0"
"377","v","0.0336424804509911","39","1","0"
"378","do","0.0254591743953446","40","1","0"
"379","s","0.0178214220767412","41","2","1"
"380","ûe","0.0141843971631206","43","0","0"
"381","k","0.0123658847063102","43","1","0"
"382","o","0.010911074740862","44","1","0"
"383","z","0.0105473722494999","45","1","0"
"384","se","0.00981996726677578","46","1","0"
"385","aby","0.0016366612111293","47","0","0"
"386","ale","0.00763775231860338","47","0","0"
"387","ani","0.00436442989634479","47","0","0"
"388","asi","0.00145480996544826","47","0","0"
"389","aû","0.00418257865066376","47","0","0"
"390","bez","0.00181851245681033","47","0","0"
"391","bude","0.00145480996544826","47","0","0"
"392","co","0.00309147117657756","47","0","0"
"393","d","0.00618294235315512","47","0","0"
"394","i","0.00763775231860338","47","0","0"
"395","jak","0.00636479359883615","47","0","0"
"396","jako","0.00545553737043099","47","0","0"
"397","je","0.00454628114202582","47","1","1"
"398","jen","0.00472813238770686","48","0","0"
"399","jestli","0.00145480996544826","48","0","0"
"400","jeötÏ","0.00381887615930169","48","0","0"
"401","jsem","0.00181851245681033","48","0","0"
"402","kdyû","0.00236406619385343","48","0","0"
"403","ke","0.00200036370249136","48","0","0"
"404","kolem","0.00327332242225859","48","0","0"
"405","kter˝","0.00145480996544826","48","0","0"
"406","mezi","0.00145480996544826","48","0","0"
"407","mÏ","0.00181851245681033","48","0","0"
"408","nad","0.00345517366793963","48","0","0"
"409","nebo","0.00254591743953446","48","0","0"
"410","od","0.00581923986179305","48","0","0"
"411","po","0.00891071103837061","48","1","0"
"412","pod","0.00145480996544826","49","0","0"
"413","pouze","0.00145480996544826","49","0","0"
"414","pro","0.00236406619385343","49","0","0"
"415","protoûe","0.00145480996544826","49","0","0"
"416","p¯ed","0.00200036370249136","49","0","0"
"417","p¯es","0.00218221494817239","49","0","0"
"418","p¯i","0.00218221494817239","49","0","0"
"419","tak","0.00672849609019822","49","0","0"
"420","takûe","0.00218221494817239","49","0","0"
"421","to","0.00472813238770686","49","0","0"
"422","toho","0.00145480996544826","49","0","0"
"423","tÌm","0.00181851245681033","49","0","0"
"424","u","0.00309147117657756","49","1","0"
"425","uû","0.00200036370249136","50","0","0"
"426","ve","0.00672849609019822","50","0","0"
"427","za","0.00563738861611202","50","0","0"
"428","ze","0.00363702491362066","50","0","0"
"429","<>","0.119839970903801","50","6","5"
"430","ûe","0.119402985074627","56","5","4"
"431","jak","0.0398009950248756","61","1","1"
"432","aby","0.0359314538419016","62","2","2"
